"id";"food_category";"name";"water";"calories";"protein";"total_fat";"sfa";"mufa";"pufa";"cholesterol";"carbs";"sugar";"ash";"dietary_fiber";"calcium";"iron";"magnesium";"phosphorus";"potassium";"sodium";"zinc";"copper";"selenium";"edible_fraction";"vitamin_c";"thiamine";"riboflavin";"niacin";"vitamin_b5";"vitamin_b6";"folic_acid";"folate";"food_based_folate";"vitamin_b12";"vitamin_a";"retinol";"carotenoids";"vitamin_e";"vitamin_d";"vitamin_k";"priceTierId";"imageId";"editedById";"isEdited";"can_be_a_dish";"is_gluten_free";"is_lacto_vegetarian";"is_ovo_lacto_vegetarian";"is_ovo_vegetarian";"is_vegan";"has_eggs";"has_gluten";"has_honey";"has_meat";"has_milk"
11196;11;ACELGA COCIDA C/SAL, ESCURRIDA;93.00;20.00;1.88;0.08;;;;0.00;4.13;1.10;2.10;1.26;58.00;2.26;86.00;33.00;549.00;415.00;0.33;0.16;0.90;1.00;18.00;0.03;0.09;0.36;0.16;0.09;0.00;9.00;9.00;0.00;306.00;0.00;3652.00;1.89;0.00;327.30;;;;false;;;;;;;;;;;
11002;11;ACELGA COCIDA S/SAL, ESCURRIDA;93.00;20.00;1.88;0.08;0.01;0.02;0.03;0.00;4.13;1.10;2.10;1.26;58.00;2.26;86.00;33.00;549.00;179.00;0.33;0.16;0.90;1.00;18.00;0.03;0.09;0.36;0.16;0.09;0.00;9.00;9.00;0.00;306.00;0.00;3652.00;1.89;0.00;327.30;;;;false;;;;;;;;;;;
11001;11;ACELGA CRUDA;93.00;19.00;1.80;0.20;0.03;0.04;0.07;0.00;3.74;1.10;1.60;1.60;51.00;1.80;81.00;46.00;379.00;213.00;0.36;0.18;0.90;0.92;30.00;0.04;0.09;0.40;0.17;0.10;0.00;14.00;14.00;0.00;306.00;0.00;3647.00;1.89;0.00;830.00;;;;false;;;;;;;;;;;
11197;11;ACHICORIA, RAICES, CRUDAS;80.00;72.00;1.40;0.20;0.05;0.00;0.09;0.00;17.51;8.73;1.50;0.89;41.00;0.80;22.00;61.00;290.00;50.00;0.33;0.08;0.70;0.82;5.00;0.04;0.03;0.40;0.32;0.24;0.00;23.00;23.00;0.00;0.00;0.00;;;0.00;;;;;false;;;;;;;;;;;
11198;11;AGUACATE, CASCARA SUAVE (FLORIDA);79.00;120.00;2.23;10.06;1.96;5.51;1.68;0.00;7.82;2.42;5.60;1.08;10.00;0.17;24.00;40.00;351.00;2.00;0.40;0.31;;0.67;17.00;0.02;0.05;0.67;0.93;0.08;0.00;35.00;35.00;0.00;7.00;0.00;53.00;2.66;0.00;;;;;false;;;;;;;;;;;
11005;11;AGUACATE, CUALQUIER VARIEDAD;73.00;160.00;2.00;14.66;2.13;9.80;1.82;0.00;8.53;0.66;6.70;1.58;12.00;0.55;29.00;52.00;485.00;7.00;0.64;0.19;0.40;0.74;10.00;0.07;0.13;1.74;1.39;0.26;0.00;81.00;81.00;0.00;7.00;0.00;62.00;2.07;0.00;21.00;;;;false;;;;;;;;;;;
11184;11;AGUACATE, HASS, CASCARA OBSCURA (CALIFORNIA);72.00;167.00;1.96;15.41;2.13;9.80;1.82;0.00;8.64;0.30;6.80;1.66;13.00;0.61;29.00;54.00;507.00;8.00;0.68;0.17;0.40;0.67;9.00;0.08;0.14;1.91;1.46;0.29;0.00;89.00;89.00;0.00;7.00;0.00;63.00;1.97;0.00;21.00;;;;false;;;;;;;;;;;
11006;11;AJO, CABEZA O BULBO;59.00;149.00;6.36;0.50;0.09;0.01;0.25;0.00;33.06;1.00;2.10;1.50;181.00;1.70;25.00;153.00;401.00;17.00;1.16;0.30;14.20;0.87;31.00;0.20;0.11;0.70;0.60;1.24;0.00;3.00;3.00;0.00;0.00;0.00;5.00;0.08;0.00;1.70;;;;false;;;;;;;;;;;
11199;11;ALCACHOFA, COCIDA C/SAL, ESCURRIDA;84.00;51.00;2.89;0.34;0.08;0.01;0.15;0.00;11.39;0.99;5.70;1.30;21.00;0.61;42.00;73.00;286.00;296.00;0.40;0.13;0.20;0.40;7.00;0.05;0.09;1.11;0.24;0.08;0.00;89.00;89.00;0.00;1.00;0.00;8.00;0.19;0.00;14.80;;;;false;;;;;;;;;;;
11200;11;ALCACHOFA, COCIDA S/SAL, ESCURRIDA;84.00;53.00;2.89;0.34;0.08;0.01;0.15;0.00;11.95;0.99;5.70;0.74;21.00;0.61;42.00;73.00;286.00;60.00;0.40;0.13;0.20;0.40;7.00;0.05;0.09;1.11;0.24;0.08;0.00;89.00;89.00;0.00;1.00;0.00;8.00;0.19;0.00;14.80;;;;false;;;;;;;;;;;
